tweet_id,timestamp,text,expanded_urls,dog_name,dog_stage,dog_breed,dog_breed_conf,rating_numerator,rating_denominator,retweet_count,favorite_count,tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,tweet_id,jpg_url,img_num,dog_breed,dog_breed_conf,tweet_id,retweet_count,favorite_count
8.032765975456031e+17,2016-11-28 16:37:19,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,https://twitter.com/dog_rates/status/803276597545603072/photo/1,Winston,,Pembroke,0.457086,11.0,10.0,2719.0,10758.0,8.130969848233492e+17,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11.0,10.0,Rocky,doggo,6.740143849607455e+17,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1.0,Pembroke,0.74232,821421320206483457,6115,0
8.029524991037317e+17,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,https://twitter.com/dog_rates/status/802952499103731712/photo/1,Marley,,Chow,0.944032,12.0,10.0,2213.0,9694.0,8.13081950185472e+17,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11.0,10.0,Baron,,6.740193452117606e+17,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1.0,Collie,0.992732,821407182352777218,4752,12532
8.025726838462915e+17,2016-11-26 18:00:13,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,https://twitter.com/dog_rates/status/802572683846291456/photo/1,Winnie,,Golden_retriever,0.610171,12.0,10.0,2752.0,9589.0,8.130668092849725e+17,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12.0,10.0,Tyr,,6.740248931728753e+17,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,1.0,Pomeranian,0.6485,821153421864615936,10,270
8.023238690843812e+17,2016-11-26 01:31:31,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",Severus,,,,13.0,10.0,6426.0,17433.0,8.130517468345958e+17,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13.0,10.0,Bauer,,6.740360861680108e+17,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,1.0,Toy_poodle,0.685617,821149554670182400,2199,9281
8.022650481566106e+17,2016-11-25 21:37:47,"Like doggo, like pupper version 2. Both 11/10 ",https://twitter.com/dog_rates/status/802265048156610565/photo/1,,pupper,Labrador_retriever,0.8971620000000001,11.0,10.0,1502.0,7079.0,8.127811208111268e+17,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10.0,10.0,Swagger,,6.740382335887237e+17,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1.0,Eskimo_dog,0.358459,821107785811234820,2324,10209
8.022393290494771e+17,2016-11-25 19:55:35,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",Loki,puppo,Eskimo_dog,0.482498,12.0,10.0,2867.0,9746.0,8.12709060537684e+17,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12.0,10.0,Brandi,,6.74042553264685e+17,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,1.0,Toy_poodle,0.927975,821044531881721856,2502,13492
8.01958328846975e+17,2016-11-25 01:18:59,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly ,https://twitter.com/dog_rates/status/801958328846974976/photo/1,Ronnie,,Staffordshire_bullterrier,0.327887,12.0,10.0,1883.0,8282.0,8.12503143955202e+17,2016-12-24 03:40:19,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13.0,10.0,,,6.740451396906312e+17,https://pbs.twimg.com/media/CVqwedgXIAEAT6A.jpg,1.0,,,820837357901512704,7321,0
8.015382011271578e+17,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace ,https://twitter.com/dog_rates/status/801538201127157760/photo/1,Wallace,,Pembroke,0.550506,12.0,10.0,2263.0,8807.0,8.124668739966075e+17,2016-12-24 01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12.0,10.0,Mary,,6.74051556661162e+17,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1.0,Shih-tzu,0.179777,820749716845686786,10828,33596
8.012854486058312e+17,2016-11-23 04:45:12,oh h*ck 10/10 ,https://twitter.com/dog_rates/status/801285448605831168/photo/1,,,,,10.0,10.0,919.0,6499.0,8.123722795816714e+17,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13.0,10.0,Moe,,6.74053186244735e+17,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1.0,Cardigan,0.984725,820690176645140481,3529,12995
8.01167903437357e+17,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 ,https://twitter.com/dog_rates/status/801167903437357056/photo/1,Milo,,Cocker_spaniel,0.74022,13.0,10.0,6549.0,26318.0,8.119856247733617e+17,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11.0,10.0,Ted,,6.74063288070742e+17,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,1.0,,,820494788566847489,620,0
8.01115127852503e+17,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine ,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",Bones,pupper,Dalmatian,0.823356,12.0,10.0,2302.0,8678.0,8.11744202451198e+17,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13.0,10.0,Halo,,6.740752856886149e+17,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1.0,Airedale,0.305392,820446719150292993,2827,0
8.007515773551288e+17,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 ,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",Mauve,,Cocker_spaniel,0.771984,12.0,10.0,3055.0,11270.0,8.116476864368804e+17,2016-12-21 19:01:02,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,,11.0,10.0,,,6.740828524604334e+17,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,1.0,Pomeranian,0.666957,820314633777061888,620,3548
8.005133246308065e+17,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 ,https://twitter.com/dog_rates/status/800513324630806528/photo/1,Chef,,Pembroke,0.8289040000000001,11.0,10.0,3313.0,14111.0,8.116272330434806e+17,2016-12-21 17:39:46,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10.0,10.0,Augie,,6.742551688258806e+17,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1.0,Eskimo_dog,0.615741,820078625395449857,6874,21120
8.004593169646633e+17,2016-11-20 22:02:27,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely ,https://twitter.com/dog_rates/status/800459316964663297/photo/1,,pupper,,,12.0,10.0,2384.0,10157.0,8.113867620943176e+17,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11.0,10.0,Craig,pupper,6.742625809789379e+17,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1.0,Greater_swiss_mountain_dog,0.519428,820013781606658049,1298,0
8.003882706265211e+17,2016-11-20 17:20:08,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer ,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",Doc,floofer,Golden_retriever,0.35986,12.0,10.0,3093.0,11970.0,8.109846524124242e+17,2016-12-19 23:06:23,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24.0,7.0,Sam,,6.742655822466949e+17,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,1.0,,,819952236453363712,1298,5667
8.001414224018309e+17,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 ,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",Peaches,,Golden_retriever,0.938048,13.0,10.0,2827.0,16431.0,8.108960695676109e+17,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11.0,10.0,Hunter,,6.742691644423987e+17,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1.0,Pug,0.6229210000000001,819924195358416896,5290,13709
8.000182523951227e+17,2016-11-19 16:49:49,Here's a doggo doin a struggle. 11/10 much determined ,https://twitter.com/dog_rates/status/800018252395122689/video/1,,doggo,,,11.0,10.0,14513.0,30473.0,8.106575782713303e+17,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11.0,10.0,Pavlov,,6.742714316105236e+17,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,1.0,German_shepherd,0.991454,819711362133872643,3432,14349
7.997579652890173e+17,2016-11-18 23:35:32,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back ,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",Sobe,doggo,Border_collie,0.442534,13.0,10.0,2384.0,9034.0,8.10284430598271e+17,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13.0,10.0,Phil,,6.742918370630533e+17,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,Cardigan,0.611525,819588359383371776,2152,10193
7.99422933579903e+17,2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,Longfellow,,Miniature_pinscher,0.58363,12.0,10.0,2111.0,8644.0,8.102541084311552e+17,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12.0,10.0,Gus,,6.743180072299233e+17,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1.0,,,819347104292290561,1323,7696
7.992971107305677e+17,2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet ,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",Jeffrey,,Malamute,0.985028,11.0,10.0,3054.0,10647.0,8.099207643004477e+17,2016-12-17 00:38:52,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10.0,10.0,,,6.743720680629289e+17,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,1.0,,,819238181065359361,442,2428
7.990634825660662e+17,2016-11-17 01:35:54,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish ,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",Mister,,Norfolk_terrier,0.334436,11.0,10.0,2715.0,8692.0,8.094487041429381e+17,2016-12-15 17:23:04,"I call this one ""A Blep by the Sea"" 12/10 ",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12.0,10.0,,,6.743947827230147e+17,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1.0,Lakeland_terrier,0.109099,819227688460238848,7321,24615
7.989339693792256e+17,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him ,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",Iroh,,Siberian_husky,0.703224,12.0,10.0,4938.0,14129.0,8.09220051211604e+17,2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12.0,10.0,Kyro,,6.7441061910639e+17,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1.0,Beagle,0.0194268,819015337530290176,40146,0
7.98925684722856e+17,2016-11-16 16:28:21,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow ,https://twitter.com/dog_rates/status/798925684722855936/photo/1,Shadow,,West_highland_white_terrier,0.539463,11.0,10.0,1585.0,7991.0,8.090847591378125e+17,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11.0,10.0,Wallace,,6.744167508852736e+17,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1.0,Chihuahua,0.28720100000000004,819015331746349057,20704,0
7.982098393065144e+17,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 ,https://twitter.com/dog_rates/status/798209839306514432/photo/1,Cooper,,Pekinese,0.524583,13.0,10.0,2821.0,11151.0,8.088382496617882e+17,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13.0,10.0,Ito,,6.744223047057449e+17,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1.0,Golden_retriever,0.964497,819006400881917954,20704,48134
7.979718647233249e+17,2016-11-14 01:18:12,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af ,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",,pupper,American_staffordshire_terrier,0.489845,12.0,10.0,3459.0,12511.0,8.087335040664863e+17,2016-12-13 18:01:07,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12.0,10.0,,pupper,6.744369015799235e+17,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1.0,Shih-tzu,0.105416,819004803107983360,40146,92122
7.975451621593088e+17,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately ,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",Cassie,,Pembroke,0.954089,12.0,10.0,5356.0,15578.0,8.085015794479309e+17,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12.0,10.0,Koda,,6.74447403907457e+17,https://pbs.twimg.com/media/CVweVUfW4AACPwI.jpg,1.0,Brabancon_griffon,0.409909,818646164899774465,22834,0
7.972366606519665e+17,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser ,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",Pancake,,Collie,0.767005,12.0,10.0,7309.0,21463.0,8.083448658682839e+17,2016-12-12 16:16:49,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 ,https://vine.co/v/5QWd3LZqXxd,11.0,10.0,Seamus,,6.744688808997888e+17,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2.0,Chow,0.52623,818627210458333184,8145,23653
7.96865951799083e+17,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet ,https://twitter.com/dog_rates/status/796865951799083009/photo/1,Tyr,,Cardigan,0.8391290000000001,12.0,10.0,2099.0,8249.0,8.081064605887652e+17,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12.0,10.0,,pupper,6.746327146628588e+17,https://pbs.twimg.com/media/CVzG3yOVAAAqi9I.jpg,1.0,,,818614493328580609,2827,10525
7.96759840936919e+17,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up ,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",Romeo,,American_staffordshire_terrier,0.463996,11.0,10.0,3366.0,12755.0,8.080013121640284e+17,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12.0,10.0,Cooper,,6.746386159940895e+17,https://pbs.twimg.com/media/CVzMPh1UsAELQ_p.jpg,1.0,Pomeranian,0.846986,818588835076603904,6720,0
7.964848255028756e+17,2016-11-09 22:49:15,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere ,https://twitter.com/dog_rates/status/796484825502875648/photo/1,,doggo,Cocker_spaniel,0.116924,12.0,10.0,1943.0,8146.0,8.076214033359176e+17,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14.0,10.0,Ollie,pupper,6.746442563305308e+17,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,1.0,Basset,0.335692,818536468981415936,2712,11637
7.963874644033577e+17,2016-11-09 16:22:22,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well ,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",Snicku,,Pekinese,0.461164,12.0,10.0,4592.0,11824.0,8.071068405092147e+17,2016-12-09 06:17:20,This is Stephan. He just wants to help. 13/10 such a good boy ,https://twitter.com/dog_rates/status/807106840509214720/video/1,13.0,10.0,Stephan,,6.746463920449413e+17,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,1.0,Flat-coated_retriever,0.837448,818307523543449600,8891,0
7.961497490868756e+17,2016-11-09 00:37:46,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby ,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",Ruby,,Golden_retriever,0.600276,11.0,10.0,15786.0,34769.0,8.070101520712294e+17,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12.0,10.0,Lennon,,6.746647551189115e+17,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1.0,,,818259473185828864,2507,11770
7.96116448414462e+17,2016-11-08 22:25:27,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 ,https://twitter.com/dog_rates/status/796116448414461957/photo/1,,,Cardigan,0.700182,11.0,10.0,2670.0,9771.0,8.06629075125203e+17,2016-12-07 22:38:52,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10.0,,,6.74670581682434e+17,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1.0,Malamute,0.180079,818145370475810820,2840,13105
7.960800758044754e+17,2016-11-08 20:00:55,This is Yogi. He's 98% floof. Snuggable af. 12/10 ,https://twitter.com/dog_rates/status/796080075804475393/photo/1,Yogi,,Chow,0.973846,12.0,10.0,2562.0,9083.0,8.065764164899594e+17,2016-12-07 19:09:37,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 ,https://twitter.com/deadspin/status/806570933175652352,13.0,10.0,,,6.746901354437755e+17,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1.0,,,817908911860748288,865,5164
7.960314862983864e+17,2016-11-08 16:47:50,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful ,https://twitter.com/dog_rates/status/796031486298386433/photo/1,Daisy,,Golden_retriever,0.893775,13.0,10.0,4060.0,11605.0,8.065422138994893e+17,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11.0,10.0,Waffles,,6.747371309130711e+17,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1.0,Pomeranian,0.948537,817827839487737858,29736,55338
7.954643310015611e+17,2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff ,https://twitter.com/dog_rates/status/795464331001561088/video/1,,doggo,Golden_retriever,0.193082,13.0,10.0,26263.0,53516.0,8.062190247030374e+17,2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11.0,10.0,,,6.747399531344036e+17,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,1.0,Dandie_dinmont,0.17591500000000002,817777686764523521,2928,11409
7.954002642620539e+17,2016-11-06 22:59:35,This is Brody. He's trying to make the same face as the football. 12/10 ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",Brody,,Golden_retriever,0.925494,12.0,10.0,3163.0,10845.0,8.059328794695721e+17,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12.0,10.0,Major,,6.74743008475091e+17,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1.0,Bernese_mountain_dog,0.583054,817536400337801217,3325,12589
7.950767302853919e+17,2016-11-06 01:33:58,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 ,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",Bailey,,,,11.0,10.0,5985.0,17437.0,8.05826884734976e+17,2016-12-05 17:31:15,This is Duke. He is not a fan of the pupporazzi. 12/10 ,https://twitter.com/dog_rates/status/805826884734976000/video/1,12.0,10.0,Duke,,6.747522332008202e+17,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,2.0,Vizsla,0.665516,817502432452313088,3712,0
7.949265974680003e+17,2016-11-05 15:37:24,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop ,https://twitter.com/dog_rates/status/794926597468000259/photo/1,Mack,,Toy_poodle,0.0376618,12.0,10.0,2547.0,11053.0,8.055206356906762e+17,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13.0,10.0,Zeke,,6.747540180827054e+17,https://pbs.twimg.com/media/CV01M3ZWIAAV7rv.jpg,1.0,,,817423860136083457,16393,36518
7.943323291372913e+17,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy ,https://twitter.com/dog_rates/status/794332329137291264/photo/1,Nimbus,,Samoyed,0.988307,12.0,10.0,2917.0,10291.0,8.054874364030034e+17,2016-12-04 19:02:24,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12.0,10.0,Sansa,,6.747648173879009e+17,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,2.0,Samoyed,0.634695,817415592588222464,1056,5989
